Text	Class
"@Crazy Boy kindly don't get hurt... But read my words what I said.. I said I
have come across those gays who have multiple sexual partners.. it's not going
to be good.. Single sexual partner will be okay... But what about those who
are keeping multiple sexual partners... HIV/HBsAg and Sexually transmitted
diseases are more common in these people.. I have one of my patient who had
suffered from Bacterial meningitis and then had so many problems in his life.
I adore your talent that u have cracked all these exams.. but being a doctor
doesn't means that he is not a human being... I live in an Indian society and
see what happening in the society..."	NOT
Nice voice	NOT
It was shit from the trailer itself....thank God atleast you got reformed	NOT
"Best reply to Not a movie review(Kabir Singh) of movie companion channel. What
a review i must say ! Hats off Sir ji .Some moron feminists seriously need to
watch this.
[#dhodaala](http://www.youtube.com/results?search_query=%23dhodaala)😂
[#sucharitaTyagi](http://www.youtube.com/results?search_query=%23sucharitaTyagi)👎"	OFF
very sexi Gal's pori Moni	NOT
"Yaa... really.. true.....Bhai..  
.it is our... society...."	NOT
"This feminism spreading like Plague  
  
  
Bloooody liberal fuckers."	OFF
"Scene where he has a knife in his hand and asking her to remove her clothes.
Cheeeee"	OFF
You should add subtitles	NOT
Stupid lady	NOT
<https://youtu.be/r8RYPMiXtH4>	NOT
"@डिजिटल लंड भक्त विकास प्राधिकरण Abey yaar, I liked it as a movie. That
doesn't mean I'll follow it amd become a drug addict.  
Yes, I got inspired by the movie to become a topper, excel in sports, and
concentrate on career despite having personal problems, being frank and
knowing the value of a relationship.  
Agar tughe buree cheezon se inspire hona hain tho it's your choice 🤷"	NOT
Context behind feminist :- Film Companion (Yt channel) Kabir sing movie review	NOT
I'm sick so I can't study my throat hurts	NOT
"2 days 4 videos  
  
back to back👊👊"	NOT
Please arrest her immediately	NOT
Arundhati Roy herself is Kung Fu Kutta a dog	OFF
"The sad truth is few people are attracted towards the reality which this man
is providing. How many of u agree?"	NOT
"Looks like ms Kasturi has no idea on the law !!! Freedom of speech is
different than sedition, defamation"	NOT
Best review that I ever watched	NOT
"@Achyuth Thouta anna pls read me fully....And then say some thing....  
Iam a north indian and all fingers not same ..So everywhere is good and harami
people.."	NOT
Amazing video bhai	NOT
"cont... Our extraordinarily lethargic and incompetent judiciary drag these
false cases for years though they very well the truth. All these years
husbands and their family members live life like hell. They are blackmailed,
extorted, threatened of life. And all this in the name of fake empowerment of
women because this serves halwa-poori to the senseless Feminists. Why the law
should be gender based and not the crime based? Look around honestly and see
who is more victimized: men or women."	OFF
Who cares what feminists says!	NOT
"Wonder who those chootiyas are, clapping that India's electoral term is 4
years. RangaBilla? How about the name Kutiya to her?"	OFF
"I watch your videos because of your wise words , but too many spoilers are
there in this video"	NOT
I LOVED THE CHARACTER OF THAT GIRLS😍😍😍 AND YOU WERE ALSO AWESOME BRO	NOT
"You are too novice to believe that kabir didn't have physical relationships
with others than prity  
And why does that housemaid or that nurse run away?"	OFF
"Supper movie sir jii  
  
Full support Rajesh sir All Team💕💕😊"	NOT
"Love you brother 💓  
One sane voice amongst thousands of eunches 🤣"	OFF
right broo ...	NOT
"When are you going to ""expose"" Modi and Amit Shah's lies Arnab? 😂🤣😂"	NOT
Kabir Singh overrated	NOT
LoL 🤣🤣 😂 😂🤣 🤣😂 😂🤣 🤣😂 😂	NOT
"One of my friend said ""Gully Boy is much better than The Tashkent Files.""  
We never had any discussion on movies after that !"	NOT
Nice bhai perfect 👌	NOT
00966571456033 imo	NOT
you are toooo good boss,even I think the way you think boss.	NOT
gooct	NOT
We support you sir.	NOT
Why this Arundhuti is allowed to come to India?	NOT
"Oh God I'm very glad to find this one .....I thought that I'm the only one
but...I realize now it's not  
Jobhi kaha hai iss video mein  
Mai usse pura agree hu 👍👍agar log aise movies dekke ye soch rahehe Kabir Sigh
character kohi follow karenge agar koi agar sochrha hai toh bohat harmful hoga
Jo sochrha hai ki .... Mai Kabir Singh banuga  
  
Fact : now these days many people don't follow themself they .... follow only
like this kind of movies and they ....takes the wrong step ....to become like
someone  
But the truth is  
you don't ....need to.. be become like someone or something  
Just follow on your own path  
I know my English is bad I know  
I just wanted to share my thoughts  
I'm 17 year old I'm not so much mature .....to give those opinions ...  
But seriously Kabir Singh never teach us what is actual life......."	NOT
yess broo	NOT
It is not a movie review🧐	NOT
"Completely honest review. We need such honest people in today's generation who
can show us how these industries are brainwashing the youth. Twisting the
emotions and feelings just to propagate their sick agendas, and make more
money. Humanity is at stake. We need people like you to keep the youth on
track. Well done sir."	OFF
Better not to watch only	NOT
"I had a very different opinion of the lady.. not any more...go back wherever
you came back from..do not teach us to lie...she needs to be deported
asap..even the Indian jails should not accept her..whoever has purchased her
books..burn them..i am.."	NOT
Sir best review	NOT
"Guys just watch this movies its aswom.. Don't listn to those feminist... Just
watch movie nd feel the pain.."	NOT
"@SECULARISM is MENTAL DISORDER Hindu  
Thx.. For calling me Jihadi🙏🙏🙏🙏"	OFF
I want to meet Jahangir bhai	NOT
"very right indeed. Just wish more man have the the courage to do it, then you
will see a reduction of false claims. God blease those man who stand up for
there rights"	NOT
Thanks shwetabh Bhai 👌	NOT
"sunglass that he used in movie 😅  
Here in my country Nepal shopkeeper sell that sunglass as hotpiece writes
outside the shop in poster as "" Kabir Singh ko chasma yaha paienxa""( Kabir
sing glass will be available here)🤣"	NOT
Nice tq	NOT
It is really	NOT
"true bro. watched last month. This is the pdf of the book it is based
on-<http://slobodni-univerzitet-srbije.org/files/ROBERT-KANIGEL-RAMANUJAN.pdf>
The book is even better-"	NOT
U r really genius bro	NOT
Nice😅😆😂😃😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂	NOT
"hello sir i respect your views all other things talk about liberals or other
stuff i personally also hate them but I have one request actually you can
create another channel regarding this matter ""politics in hindi cinema world""
but i personally think this channel should be stick to its main motive of
reviewing the movie your previous videos are best from your open opinion
without any fear and straight point of view. i became fan of yours but with
these few episodes in which you mostly talk about political matters somewhat
Disturb audience BTW you are doing a great job God bless you."	NOT
Fuck yourself Feminism	NOT
Wow superb 👌👌👌	NOT
"Liberals don't want true love stories like Kabir Singh  
They want multiple relationship movies which spoils the Society ...  
They want multiple husband and wife....🤦  
But in Kabir Singh he loves only one girl she is every thing to him.he likes
to lough,sex,quarrel with her only this is called divine love.  
Kabir Singh is not a movie it is a life of full happiness,sarrow,angry,
commitment,love,sacrifice..all...good and bad but we have to take good only.  
Liberals don't want this type of love.  
Epic love story ♥️  
True love story♥️"	OFF
I love you bro	NOT
"Beautiful movie and I don't care about the social impact. If you think like
that movie like joker martin scoresee and others movies will be bad"	OFF
I love hot boys😗😚🍌🍌	NOT
"Very Efficient concept....Efficient direction...best of luck to all team
Rajesh jha production....👍"	NOT
well done	NOT
Chu feminist 😂	NOT
"Rajdeep always support communist gang . Now india seeing a true face of left
liberal gang like arundhti roy Or irfan habib."	OFF
Please joker review🙏🙏🙏🙏🙏	NOT
"Well said sir ji about
[#feminist](http://www.youtube.com/results?search_query=%23feminist) , you are
a true youtube , and a explainer 🙏🙏 ."	NOT
Butifull video	NOT
"Arundhuti Roy's gesturing is of a prostitute,which it means she is really a
prostitute. Does the face of her not look like that of a prostitute, warming
bed with so many new for being sexually molested most frequently of her own
choice? Others also are of the same habits with other male counter parts."	OFF
"Suprerbacha,chankirchala,gudmarani this is not tanuki mandal fault this her
education problem"	OFF
"I'm not a liberal or a feminist...I do none of the things mentioned by the
chap in the video...but, sorry to say, Kabir Singh, is an absolute bore  
Really not sure what traditions Kabir Singh is promoting. I don't know what
this chap is going on about"	NOT
Thankew	NOT
"@Beant Singh how is telling people to lie and forge fake details is telling
the truth."	NOT
"He was not Womanizer. He was destroyed inside & very angry . When that girl
having fiance & having sex with another boy then feminists don't have problem
."	OFF
"@pratikborade sir @zoomtv is one of the best example of feminism. Not just
controversies like kabir singh or nana patekar and tanushree datta but many
more other issues which had no point debating, they are just liberals."	NOT
apymvideo	NOT
can these things be done in any other country	NOT
I am ur hater.... but in this video i agree with you	NOT
Thank you bro one's again💓 best reviewer of India 😊💓	NOT
GODI media king ...	NOT
Arundhati Roy must be killed	OFF
"I can’t think of the the worst word for her. Because even the worst word is
not enough for her."	NOT
"We all knew that the movie was a little over the top. The main issue was the
selective outrage from the Feminist brigade. They critise certain movies that
potray male lead characters as Dominant and vile. But at the same time they
encourage toxic female behaviours in movies . Who treat Their male
counterparts as DOG SHIT  
  
We somehow had to defend Kabir Singh  
There was no other way around"	OFF
Waiting for the joker's review	NOT
Be happy and healthy.	NOT
So then why he signed the movie???	OFF
Abhishek kumar hiii	NOT
U r inspiration i work everyday because of u	NOT
I was waiting for this video since a long time 😀😀	NOT
"I did not see the movie till now. Did not like the trailer, it was showing
unrealistic illogical thing . 😅."	NOT
Agree!	NOT
"Is anyone out there in the Bollywood daring to make a path breaking
psychological or sci fi thriller without imposing any propoganda or portraying
all men as stupid lovers like they have nothing to achieve more than their
soulmate that too without imitating a Hollywood movie?"	OFF
