Text	Class
rt isellgreencard  rt mssashabell show proof sold pussi  ill wait	OFF
rt  dont care bitch say kesha awesom 	OFF
russel martin miser season quiet good septemb yanke bluejay mlb	NOT
rt yanke recap epic storybook end derek jeter close last game bronx walkoff  	NOT
rt charlesbwaffl bitch lone rt  femal michigan like seagul find nemo come 	OFF
rt yanke yanke win final score 	NOT
cebro corpor hoe	OFF
truth your smelli barn bitch	OFF
rt rmpharri kinda miss tremper use threw dat bitch lol never class lmao	OFF
 u call pussi one talk shit make excus get ass beat stfu talk	OFF
dont fuck wit broke bitch	OFF
icantmiss boy still got bird cage lol	NOT
pussi day keep devil away doperthanyola	OFF
coffincreepxx throw faggot word smh smh smh	OFF
rt sweethunnielip looki folksim chocol thick natur hair femalenudestrash	OFF
bywaterg yanke empirestatebldg game win hit thursday cap great career guy  ballot hof els	NOT
white bus driver white trash losangel	OFF
cantista brelston henereyg eat roast potato smile till cheek sore crow sfx cape crisi supergreat	NOT
rt prayingforgem timelin bore hoe right probabl get fuck plan	OFF
rt candynvodka hoe aint leav aint shit nigga bc hes yo aint shit nigga n dont want hoe win	OFF
twitter app poo trash	NOT
carrah bitch	OFF
rt brocultur dive pussi like 	OFF
rt nofakingg somebodi tell broke bitch  stay place yunstand	OFF
nigga left ugli bitch	OFF
rt tmroja im cock pussi like tweet peni vagina like dms 	OFF
rt thatdamnham napturallydev heyjaiiiii  lol bitch youv put lotion butt amp orajel mouth youd paint 	OFF
rt capotoheaven nigga cheat even know bitch name shit aint cheat	OFF
rt venuslynn  look ghetto work 	NOT
street dirti hoe niggad tri wife though	OFF
know lil bitch  mouth street 	OFF
rt mikeygotsteez fvck friend amp fvck hoe	OFF
bum ass hoe	OFF
rottenstenchdat charli	NOT
rt thekitchensheat dont beef bitch	OFF
rt djzeeti nigga tweet want good girl give hoe attent day	OFF
rt andymilonaki give bitch amex gonna act like chilli snob tri go get cardigan	OFF
know seeeeen faceeee gon send bitch maa wayyyi	OFF
rt earthpix bird fish li river 	NOT
arizzleindacut femal think date pussi cute  stuff make pussi	OFF
rt petahhdagod bitch 	OFF
rt almightyvinni fucc hoe dat feel	OFF
donkey son bitch mother fucker	OFF
juicistrawberri kik hoesyou either gone shit get pot	OFF
lol random fist fight aka pussi shove match dnd tonight	OFF
imgoobi your funni trash	NOT
rt  prime suspect foley murder  british jihadi wait  declar allegi anonym 	NOT
sorri spam dare search nigger twitter laugh imposs	OFF
indicamango still fuck trash cant eat save life	OFF
lmaoo sayin statement last year rt  boozer trash bro im done 	NOT
fuck ray rice someon crack bitch	OFF
dont surpris im bitch your alway dick toward	OFF
lucioxnava darkskin dyke	OFF
friend zone ass nigguh	OFF
friend said shallow conceit control grab wrist said never talk fat jealous bitch	OFF
mine play dmx kirk franklin smh justcallmebrit well neighbor ghetto  get like  beat kid	NOT
rt lohanthoni im hungri someon would send fli parachut browni attach like hunger game 	NOT
 lol shes alway scheme dude jaim need keep hoe leashor mean sister lol	OFF
 peopl complain price im like bitch look like make 	OFF
bitch trash pussi alway want unprotect sex	OFF
rt dori anaconda dont want none unless defeat hun son 	NOT
like woman tell want without sound like bossi demand bitchth art sexi	OFF
inthekcmix simmon act like bitch doc left la 	OFF
bitch face bout couldnt  bitch dick 	OFF
 love bitch love	OFF
 deserv x august alsina  im dedic old side hoe  	OFF
rt kevinthege   okay im go krispi kreme   nigga tri 	OFF
 dawg trash momma got charg litter drop school	NOT
illegallybadd boy said last night ill gym bc refus sloppi like bad built bitch lol	OFF
alleg u bedroom u see word naiv amp blind bitch know ur husband cheat u ramona dumb	OFF
   aint kiss bitch anytim soon	OFF
rt downsouthoutlaw mother fuck flappi bird	OFF
trash tho	NOT
rt libradtf  bitch bye  rt wearexci dawg look shit  	OFF
offic use pound  	OFF
jennybaqu term like honkey cracker peckerwood stereotyp white peopl fuck kid sister isnt racist sweet	OFF
trend  adult human skull found trash connecticut  	NOT
 lmaooo  stranger danger im coon	OFF
nig johnel keep fall asleep that usual lol	OFF
 bro like realli enjoy like eat pussi back make nasti like nasti haha  like eat ass 	OFF
freshmanadvic aint hoe get traphouseeeeeee	OFF
arionne smh iont understand fuck hoe 	OFF
good pricklypear shiner 	NOT
rt omarimrantweet media likemuslim whale attack us navymuslim tiger attack zookeepermuslim bird attack eiffel 	NOT
rt fazespac bad u want someth meaningless bad your will work thing u want isnt  intens 	NOT
hate girl bitch e v e r h n g	OFF
dont realli care fighter black white yellow dalmatian good good	NOT
put redskin start lineup instead dolphinsitl fun said	NOT
sister call chink ask open ctfu fri	OFF
morn trash 	NOT
 pictur make look like serious fag justsayin lol	OFF
 shut coon	OFF
seen nigga dress impress hop da bus n bitch wit phatti get stop say somethingod throwin u da lob	OFF
mayormcginn racial minor werent crimin inclin wouldnt much worri act color race traitor	OFF
rt laddi hoe sad man	OFF
gay ass nigga  bitch thought thought	OFF
gotta give de blasio credit man word nypd cant arrest nigga weed anymor hahahaha fuuuuuck yoouuuuu bitch	OFF
sowhatsid funni bitch	OFF
 got done last final im walkin around campus like  queer	OFF
taria filterless sisdari angel sisim big bro lol jigg lil 	NOT
rt sassisissi asshol mother shove coat hanger pussi amp goug death harmless fetus 	OFF
rt xleaaahh  want subway  dem bitch sound good 	OFF
themayormatt  like ur dome smart	NOT
fuk dat bitch lol dropolo voic	OFF
rt urbanengiish sharkeishad  lose one face due brute forc knockout punch dat bitch got sharkeishad	OFF
hell yeah bitch gon go ham	OFF
rt wallstwatkin hoe care futur irrelev	OFF
hell gonna buy shit dirti panti trash clear background pictur	OFF
alanmiln morningjo alqueda doesnt use cell phone internet wow teabagg stupid	OFF
space browni 	NOT
ehhdonttouchm  brialeeandrea that ghetto	NOT
ask two best friend describ three word get back boss ass bitch short feisti mexican love friend	OFF
faggot front get two dozen doughnut right get fuck	OFF
rt brownskinliquor hoe	OFF
rt itsgirllcod girl wear beani look cute amp stylish wear look like member drug cartel 	NOT
browni made sin	NOT
dnt play yo girl heart that pussi 	OFF
fuck bruh ima look young bitch	OFF
rt superrrrmcnasti thought enough hair ponytail bitch  	OFF
noth yokel msu fan constant reassess izzo aka consist winner sinc daugherti biggi flip munn	NOT
momma alway told crazi hoe say im amaz dont listen ladi	OFF
 fuck yes  tripl xp nigguh	OFF
hes bitch	OFF
rt  lifeasston hit pussi  whattheflocka	OFF
mayb next time day drink ill balanc bitch mari jane caus itslevelstoothisshit	OFF
hit car anoth rock ill ass time bitch	OFF
wait bitchkeep simpl never basic	OFF
 alway tryna degrad girlsampshit  reallypussyampass almost yall think shuuutt iittt  sometim	OFF
rt theironsheik justin bieber win oscar suck ball dead dog midget dick son bitch	OFF
fuck iheartyoukeish yall faggot next 	OFF
rt urbanengiish phone goe class teacher say turn trash song mixtap  	NOT
open cloud part silkgtcan get room southsid ghetto	OFF
 lmaoooo aye peopl person know lil rico got hoe hahaha	OFF
rt pvtruest nevertrustabitch never trust bitch fresh copi master p album	OFF
lol actual bitch pleas choke nut	OFF
 your fag	OFF
rt lipstickyoda call son nigger even respect white ppl uncomfort w call thugyou probabl get 	OFF
 uhh bitch never overplay itv	OFF
see kid bad amp parent stand amp look  em like bitch aint gon somethin 	OFF
rt urinnerdevil ur typic twitter hoe 	OFF
danni brown better put music od dude fuckin bird	OFF
nigga payback bitch bitch livin debt	OFF
rt nevalyr  rt jeancarti tweet eat pussi moment woman tweet suck dick hoe slut 	OFF
search yellow page app nearest jack box	NOT
everi time fuck gotta hit least like two bitch	OFF
good morn hoe pimp	OFF
divers chcgo blck pstr flood w dth threat ovr endors gop candid  sellout uncl tom ass  	OFF
kiefferjason oh grade say wise u stfu get twitter u box simpl ass pussi boy	OFF
dangitstiff look like fuck shrek bitch	OFF
everyday wake got differ bitch	OFF
rino trash like speakerboehn karlrov frankluntz see conserv democrat parti see black slave properti tcot	OFF
happi birthday pop old negro spiritu  today lol	NOT
rt lordemus pleas proud announc sole curat soundtrack mockingjay  part 	NOT
rt carlozxivir vocatoast ching chong	OFF
rt ayoodesie got like  hoe   bae 	OFF
pussi ass peopl gun knife foh appreci peopl still will throw hand 	OFF
chrisanzueto  call someon faggot say kill pathet human fuck disgrac	OFF
think ol nigga wit money dont even care swag rockin sandal wit velcor strap aint checkin bitch	OFF
angrywillhelm genius polit correct term would intellectu disabl high offens use word retard	NOT
hope accident get fat black bitch pregnant	OFF
gezus   never moos lol log faggot finish	OFF
bitch work chic fil say real b dori rt save life 	OFF
 yanke red sox scoreless play   bambino watch	NOT
rt godsgracelov  wrap arm around waist im make dinner yellow rose pearl anyth coach 	NOT
juliadbrock im bitch take back	OFF
cuteemerg shown tini kitten dumb fuck cunt	OFF
quithepharaoh  mildlydarkskin hes lie faggot use inspect element chang number dollar account	OFF
yanke aint complain royal win lose  show heart al ride die flex zone earn	NOT
rt jfkirtley red havent lost seri yanke stadium sinc  world seri   	NOT
rt wfantrad dont know yanke fan listen kay everi night absolut brutal nonsens blah blah blah blah radio 	NOT
hovaa niggerfood niggerperson nigger	OFF
witmyrudeass newli gay bitch dont kno shit work	OFF
rt janasiaaa shouldnt club rt pacdagoat done club saw bitch reject danc man 	OFF
want couch play video game see friend pussi reach bae	OFF
hearttbreakerr neverreggi capitalscreezi u say twat	OFF
rt shakestweetz friend philbarron javachik let know phil ill infect gone septic 	NOT
im stretch pussi	OFF
bigcatcook deserv victori  await orang armi  disgrac collegehoop ill back next time hoosier	NOT
rt bjayblast realli dont tryna hoe nobodi eat eat liter	OFF
old hoe gone love video	OFF
sound like bird crow	NOT
creolebabybritt dont make draw like one franch bitch heffa	OFF
rt innewzealand knick still trash melo sign money dont even care good win team	NOT
rt yanke analyz impact masahiro tanaka springtrain daili brought yankeesondemand 	NOT
realli care bout dis bitch dick yo feel	OFF
rt zannlxrd hate italian ppl say oliv garden isnt real italian food fuck ur grandma roast casserol bitch oliv garden 	OFF
 dont like niggah like  yo bitch   na ill check idc  mine 	OFF
 life aint shit bitch money pass weed like studi	OFF
marconawpolo slutti ass dyke	OFF
rt papaerwin beat deserv hennessey bad bitch amp bag weed holi triniti	OFF
rt hiagokouri lmao nigga told  day lovin crew gd	OFF
rt taylortm pacmanjonez philwotg whitest person tl alway ghetto im sick	OFF
 couldnt hit woman peni pussi dont care sexi rich 	OFF
id like see someon tri hit joke bitch dont internet	OFF
warm fuzzi feel your abl give someon help hand talk medic problem other realli help	NOT
dark skin girl blond hair need stop bitch rock dijonay proud famili	OFF
rt eidolonebook dreamt trash bag btw	NOT
ut hoe goin 	OFF
respect nigga tell got bitch  fall fuck back hate 	OFF
kayliefarm bbluedreamm dare ill slay ass fruiti quaf tranni	OFF
loldyrus retard ignor harlem shake fad hope goe away soon	NOT
fightnightx  khan face noth trash sinc l garcia	NOT
rt bleacherreport video  hurt  kobebry hit jumper rooki proceed talk trash  	NOT
bruhhhh hoe ass law fuck fun 	OFF
kid guy dont hoe dont let  lie yall	OFF
truefriendtuesday bitch drrrruuuu 	OFF
dress tomorrow mock interview still dont know tie tie 	NOT
jdickerson scottpelley bobschieff racist ntx trash w norahodonnel hate see particular man wh n butler	OFF
 rt mayasolov woman shouldnt complain clean hous amp man alway take trash	NOT
burn bitch	OFF
rt leeluca  man bitch fuck ill burn yall hous hoe  that bumbl bee real grandma hoe	OFF
rt lmaosofunni kick soul outta dis bitch 	OFF
dont love hoe 	OFF
marijuana hydro pussi hoe ass titti	OFF
ccobey aydanmccoy happi birthday nig thank yo	OFF
gif  via teapot	NOT
hobbi consist sleep amp subtweet random peopl school dont even know im judgement bitch	OFF
 damn makin bitch jealous realiti amp twitterfacebook prolli mad bc pic post wouldnt taken joke 	OFF
bitch lyinggggg	OFF
 rt prettydamamazin bitch start shoot parti fuck new orlean	OFF
bitch back 	OFF
rt cuhcuhcuh bitch say love hit wit revers psycholog amp say work  time cuh  	OFF
rt junndem woman care shell get mad littl thing cant handl deserv hoe	OFF
bitch that yo nigga  well aint bitch 	OFF
rt silentmus overthink fuck simplest thing lighten bitch	OFF
rt lyvvvm im bitch lmao realli say what mind though cant help	OFF
rt souljaboy kmichell beef bitch ur pussi smell like beef 	OFF
sugga there lane bitch need stay  left n get right fuck outta face 	OFF
rt  paperchaysin that right dont marri hoe rent em	OFF
rubyknox allaboutkk squirtnetwork would pay sex getfre pussi make senc	OFF
bet think nochil savag huh fuck faggot killsemaj	OFF
 bad bitch thing like 	OFF
rt brianndominguez gasolin  daddi yanke 	NOT
rt   fuck life bitch 	OFF
hoe money gooooooooooood	OFF
rt  patthoff your secret yanke fan youll admit day 	NOT
hit plan nig	OFF
rt lipethegreat fuck san francisco game man wish trash ass garbag team never pray meet 	OFF
pick citi buy condo find fine hoe let time go chea	OFF
rt heypoopbutt show pussi	OFF
thecoreyholcomb fat bitch ride dick tshirt 	OFF
caesar home rt naewoodst   much bitch look like let start ape 	OFF
  ya nigga play fuck nigga play  bitch cant fuck wit 	OFF
put  pussi first 	OFF
dearionbasedgod kendrick better papoos drake	NOT
see ugli bitch get pregnant let know nigga swill fuck anyth pussi alcohol longer excus press	OFF
like take nigga hoe stop 	OFF
random kid sit plaza day shitti car faggot	OFF
yeah got soul brought color women	OFF
nicca sum spooki shit hide n cut pop n drop bitch	OFF
 shit prolli everybodi els trash	OFF
rt kstar ya beat trash nigga rt chiefkeef sosaonthebeat fuck dont like	OFF
ryancruz brandi wanna b ass bitch 	OFF
miss wee cheeki cunt sad time missabbi	OFF
cant wait turnup bitch  miss 	OFF
im hungri	NOT
xdsmooth follow back hoe	OFF
roberto one nasti hoe	OFF
rt rbomem vivabas broke even though obama work bitch got someth	OFF
sportswatch time dump anoth diet coke trash	NOT
martymard keep ya draw hoe	OFF
aye mcdonaldss got fire ass frozen strawberri lemonad bitch wet	OFF
rt cosmeticjunkie bitch quick say  let pull phone 	OFF
bird smack right car window park car window  scare fuck outta	OFF
kaycimalynn yo bitch miss	OFF
rt jamezn your bitch nobodi like	OFF
thirsti ass bitch dont sweat	OFF
paid dis much da belt betta crack bitch	OFF
gotta understand bitch childish	OFF
errybodi dis bitch get tip whisper errybodi dis bitch get tipsi	OFF
ol head alway think young nicca gon runoff wit sacc	OFF
lmao catch u tha field im blowin  paperchaysin shut yo bitch ass opp 	OFF
rt metroboomin come soon bitch nigga monstertap  	OFF
either yall nigga hella funni tryna hoe around block know 	OFF
put yo bitch figur  bedrock	OFF
bet yo bitch tri n slide let hair	OFF
rt mikedevrnja  sucha  	OFF
grizzboadam wyattnuckel ight friday nig	OFF
rt sllmshadi someon show haili tweet  bitch block  	OFF
 yous nasti lil bitch	OFF
bought sumblim shirt birthday  kinda wanna cunt ask back lol indiangiv	OFF
rt paparockk mom paid  hold monkey amp look  	NOT
itsmegrizz dink uknow that true	NOT
 bad hes faggot	OFF
everi bitch got fat ass  rns	OFF
heydenbunsyolo im suppos go team beat us that retard	OFF
rt mahoganylox vintag mickey  	NOT
im niggah realli wanna ride wit	OFF
