,Text,Class
2224,nycsouthpaw  standard process dictat remov free press societi doubt realdonaldtrump got book read mein kampf  trumpisatraitor   trumpistheenemyofthepeopl   trumpisacrimin,OFF
2225,gmanew simil banggaan ng barko banggaan ng eroplano sky vast unlik water plane collid flight still accid traitor rrddavao traitordutert boycottchina,NOT
2226,much need clarif trump unhing comment yesterday    trumpresignnow tuckfrump trumpisatraitor thursdaythought    fact check foreign interfer opposit research ,NOT
2227,icc look pak teamwht go onnw appropriateboycott icc   dhonikeepstheglov ,NOT
2228,spectacular win australia teamindia   captain player work hard defeat australian team  also dhonikeepstheglov  indvaus   viratkoh      bcci icc cricketworldcup,NOT
2229,douchebag shallow nothinginsid thebachelorett,NOT
2230,happybirthdaymrpresid  nope go fuck like     fucktrump,OFF
2231,butterfli eco ss water bottl             doctorsfightback savebeng amazon flipkart deal dealoftheday amazingd offer discount jaishreeram modiforal,NOT
2232,shameonicc  cricketworldcup  best due minor thought icc turn worst  cricbuzz bcci host  tournament best  engvswi wiveng   listen michael phelp claim wc trophi coz best swimmer  englandcricket shame,NOT
2233,realdonaldtrump foxandfriend foxnew  miss awwww fucktrump,NOT
2234,msdhoni bcci thebharatarmi  everi person attend next match indian team vs australia wear shirt cloth balidaan insignia print would good respons iccðÿ˜žðÿ˜ž  dhonikeeptheglov   dhonikeepstheglov   bleedblu  indiawithdhoni,NOT
2235,traitortrump flat admit heâ€™ russianasset    trumpisatraitor,OFF
2236,east turkestan nation anthem    uyghur freeuyghur eastturkistan stopchina boycottchina genocid ã‚¦ã‚¤ã‚°ãƒ« rt,NOT
2237,donâ€™t need check â€œdate birth â€œ rapist   â€œmaturedâ€ enough rape  â€œmaturedâ€ enough hang     hangrapistspubl     baisdineshsingh   goodvibedoctor         swamidipankar   rubikaliyaquat   anuraagmuskaan,NOT
2238,hilari close brush truth ðÿ˜‚ðÿ¤£ðÿ˜‚ðÿ¤£ðÿ˜†ðÿ˜‰  borisjohnsonshouldnotbepm   bori johnson dodg public debat avoid inadvert father child one   via newsthump,NOT
2239,icc support terrorist countrypakistanto particip wc tournament refush true countri lover dhoni sir wear balidaan sign glove  shameonyouicc ðÿ'žðÿ'žðÿ–•ðÿ–•  dhonikeepstheglov ðÿ'ðÿ'ðÿ¤˜ðÿ¤˜  dhonikesaathdesh ðÿ‡®ðÿ‡³ðÿ‡®ðÿ‡³ðÿ‡®ðÿ‡³  dhonikeepbalidaanbadgeglov,OFF
2240,shashitharoor couldnt agre  stop atroc doctor  heard still diagnos patient take money sinc uneth take money strike yet defi duti deserv respect  doctor  doctorsprotest   doctorsfightback,NOT
2241,ryanstruyk kattykay basic fucktrump,NOT
2242,support bori johnson desper mps know back idl lie charlatan write conserv comment simon heffer    borisjohnson borisjohnsonshouldnotbepm stopbrexit  ,NOT
2243,big douchebag must one lamborghini     lambo atltraff ,NOT
2244,hous approv court action enforc democratsâ€™ subpoena resist resisttrump fucktrump ,NOT
2245,icc decid icc bcci cricketworldcup dhonikeepstheglov dhonivsicc,NOT
2246,disturb murder  nurs   ,NOT
2247,realdonaldtrump well yeah enlist russia help johnmccainday trumpisatraitor trumprussiaconspiraci impeachtrumpnow,NOT
2248, complaint file ima group compani victim bangalor ima imajewel imafraud ,NOT
2249,trumpisatraitor itmfa   trump say would â€˜absolutelyâ€™ report foreign help ,NOT
2250,   shameonicc icc hold famous indian denga pani world cup weather rather  cricketl bcci cricketndtv sportsndtv bbcsport ecbcricket indvpak indvspak indvnz cricketkacrown,NOT
2251,nextchina tculpan ralli boycottchina iptheft humanrightsviol,NOT
2252,dunno syphili red  mao  billclinton rapist hillaryclinton rapistenabl orangemanbad ,NOT
2253,let support doctor ðÿ¤—  doctorsagainstassualt doctorsprotest doctorsfightback doctor doctor doctorstrik ,NOT
2254,sassykadik good riddanc that put fucktrump bioðÿ˜€i realli think fake resist,NOT
2255, word intend exact said abc interview     trumpsaninternationaldisgrac   trumpisatraitor,NOT
2256,â€˜fli objectâ€™ struck tanker gulf oman oper say mine resist resisttrump fucktrump ,NOT
2257,matthwatson  know real oj murder,NOT
2258,icc realli want rain wash away indvpak  match  oppos  terroristnationpakistan,NOT
2259,mamataoffici realli lost mind n plot complet cross psychic level satisfi minor feel keep power sad ðÿ˜ðÿ˜    doctorsfightback  bengalburn  savebengalfromtmc    zeenew  sudhirchaudhari  sardanarohit  republ ,OFF
2260,icc allow dhoni wear militari  insignia glove fakhar  allow put photo abhinandan  helmet  june  pakvind savag  dhonikeepstheglov   copi,NOT
2261,dhonikesathdesh ms dhoni play countri icc bcci everi right keep badg support special arm forc msdhoni  dhonikeepstheglov  dhoni love u dhoni ðÿ˜ðÿ˜    support  balidaanbadg ,NOT
2262,shameonicc india school kid  know use wheather forecast goingbut icc dont know   use make offici icc,NOT
2263,like pledg â£ nhs  matthancock think borisjohnson make good pledg order promis    hes got lot hell sort internet     borisjohnsonshouldnotbepm ,NOT
2264, know quit peopl would like get even murder admit deserv rot,OFF
2265,incindia  nda  blame  cover lack democraci within con regress go improv fortun parti  congressmuktbharat ,NOT
2266,ndtv doctor even common man civilian  citizen india doctorstrik doctorsprotest doctorsfightback westbeng alway hitlergiri,NOT
2267,offici logo  modif shameonicc indvpak futur ,NOT
2268,love motherfuck    shut peopl easili    arabforpresid  fucktrump ,OFF
2269,said collus obstruct innoc person would hes guilti sin im sick nobodi anyth traitor white hous  fucktrump ,OFF
2270,losingmycool patriot treason russian love trump fucktrump,NOT
2271,repmattgaetz georgepopodopli   say us georg popodopoli  benghazi     trumprussia hire best peopl    benghazi gymjordan   milkshak douchebag,NOT
2272,icc turn bccis request allow msdhoni continu wear armi insignia wicketkeep glove icc say regul icc event permit individu messag logo display item cloth equip   dhonikeepstheglov ,NOT
2273,icc worst foolish decis set tournament england bad weather condit earli monsoon  break heart cricket fan  shameonicc,NOT
2274,known liar fakenewscnn contributor great work slimewel great work douchebag enemyofthepeopl ,OFF
2275,lindseygrahamsc democrat parti excus rapist presid right thing ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚,NOT
2276,borisjohnson polit equival get tattoo your drunk seem fun amp harmless time get embarrass annoy eventu end resent amp realis go pain get rid   borisjohnsonshouldnotbepm,NOT
2277,read slowli   savethedoctor doctorsstrik doctorsfightback ,NOT
2278,goplead happi johhmccainday realdonaldtrump   trumpisatraitor  magatraitor,NOT
2279,realdonaldtrump foxandfriend foxnew enjoy narciss know bound princeofwhal trumpisatraitor,NOT
2280,whitehous visit year  wethenorth fucktrump,NOT
2281,paint islington  borisjohnsonshouldnotbepm bori art islington london primeminist jeremyhunt borisbehindbar polit politicalcartoon polit ,NOT
2282,happi johnmccainday        fathersday   fucktrump   impeachtrump ,NOT
2283,jessefferguson  donâ€™t forget havenâ€™t done white hous press brief year fire presssec sarah bs sander trumpisatraitor,NOT
2284,repandyharrismd potus letâ€™ forget     today johnmcainday infinit celebratori birthday patholog lie corrupt crimin traitor    trumpisatraitor   trumpisacrimin   trumpisamoron   trumpisanationalsecuritythreat,OFF
2285,dear msdhoni  symbol pride  westandwithmsdhoni  dhonikeepstheglov   dhonikeeptheglov indiawithdhoni ,NOT
2286,nedpric thirteenin itâ€™ classic idiottrump mo,NOT
2287,peopl truli safe bengal   mamata banerje amp parti worker   peopl agre term    law amp order serious damag sure peac restor bengal  year goondarul    mamatalosingcontrol istandwithnr doctorsfightback,NOT
2288,johnson wimp live channel  tv debat sunday night repres empti chair       borisjohnsonshouldnotbepm  bollockstobori  bollockstobrexit ,NOT
2289,forecast much earlier congressmuktbharat begin congressmukttelangana     narendramodi amitshah rammadhavbjp ,NOT
2290,â¦repjerrynadlerâ© shut jordan hear im speak  one thing alway count â¦jimjordanâ© douchebag     ,NOT
2291,imagin wish traitor bigot happi birthdayguess inbr trailer trash need hobbi tooðÿ¤”ðÿ˜¡ðÿ–•ðÿ–•ðÿ–•ðÿ–•ðÿ–•ðÿ–•ðÿ–• trumpisatraitor ,OFF
2292, satisfi yet horrifyingfucktrump,NOT
2293,imafraud long gullibl exist type crafti crook thrive    even day one start similar loot scheme peopl throng hord    goe wrong start weep front camera,NOT
2294,tune latest episod murderish hear stori djfickey death rule suicid evid suggest may murder episod sponsor greenchef   podernfamili truecrim podcast ,NOT
2295,new law fake promis come     savethedoctor  savethesaviour   doctorsstrik   doctorsagainstassualt   doctorsfightback ,NOT
2296,oh hell fucktrump ,NOT
2297,repmattgaetz johnwdean realdonaldtrump oh poor dear fasten seatbelt begin     impeachmentinquirynow  trumpsworsethannixon  americansforimpeachn  nooneisabovethelaw  obstructionofjustic   highcrimesandmisdemeanor  trumpprison  traitortrump  fucktrump    resist ðÿ‡ºðÿ‡²ðÿ‡ºðÿ‡²ðÿ‡ºðÿ‡² ,NOT
2298,aninewsup ani could crack joke wouldnâ€™t make bit merrier sad beyond depth deepest pit rapist,NOT
2299,whatâ€™ wors hillbilli  hillbilli revv  engin driveway  min  douchebag,NOT
2300,icc  match india vs pakistan weather like previous match fan wait prope decis icc better shift match ground make good solut regardshameonicc,NOT
2301, emmabarnett last nite didnt turn interview public today journalistsergo hes rule job countri enough script leader borisjohnsonshouldnotbepm,NOT
2302, awar mani children jacob borisjohnsonshouldnotbepm,NOT
2303,yeahhard pass fucktrump ,NOT
2304,doctorsfightback savebeng     support pseudo secular politician make muslim violent    like kolkata vandalis hospit hyderabad     ajay alok ,NOT
2305,remov oj twitter post timelin  murder,NOT
2306,hahaha someon scare trumpisatraitor ,NOT
2307,hell oj simpson twitter would stupid enough follow even tweet murder,NOT
2308,one lowbrow bit murder politician readi will see peopl sacrif slaughter sake idea whether good one bad one    henrymil  american writer    die onthisday  losangel california    literarur ,NOT
2309,billkristol realdonaldtrump parti turn see know care one thing your done    resignorbeimpeach corrupt trumpcrimefamili impeachtrumpnow liar liarinchief rapist fraud,NOT
2310,icc cricketworldcup  year prepar washoutworldcup shameonicc ,NOT
2311,promin white supremacist still youtub wake ban resist resisttrump fucktrump ,NOT
2312,either rain  one side game world cup suck big fuck time icc cricketworldcup shameonicc rainstopsmatch engvswi cwc indvnz worldcup,OFF
2313,time agit doctor mamatadi sat chat resolv issu doctor may right prove point patient need treatment let better sens prevaildoctorsfightback,NOT
2314,delet  email recip real obstruct ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ dickhead ,NOT
2315, trophi design ðÿ˜‚  shameonicc    rainstopsmatch rainyworldcup ,NOT
2316,jaketapp abysm anyth make comrad trump happi trumpisatraitor,NOT
2317,west indi rock pakistan pakistan pauper england england scissor west indi  shameonicc ,NOT
2318,fraudster behind ima ponzi scheme    imafraud imascam    ,NOT
2319,savethedoctor  abhishek shaw second year mbbs student calcutta nation medic colleg hospit sustain head injuri miscreant pelt brick agit doctor     doctorsfightback doctorsprotest     follow live updat     ,NOT
2320,danger   final lock sedit best protect constitut unit state worst traitor russian agent  dumptrump  scumoftheearth   traitorousrussia  trumpisatraitor  ,OFF
2321,doctor pleas rememb liber secular suppos socialist person come support bhakt support rememb stand justic fair playdoctorsfightback   à¤°à¤¾à¤·à¥à¤ÿà¥à¤°à¤ªà¥à¤°à¤¥à¤®,NOT
2322,real borisjohnson run scare amp engag media unless cours heâ€™ paid â£kâ€™s wider public make rorybremn borisdoesnotrepresentm borisjohnson borisjohnsonshouldnotbepm ,NOT
2323,remain get wash    nz    ind    eng    aus    wi    sl    pak    bang     sa    afg      semi final  aus vs nz  rain continu nz  eng vs ind  rain continu ind    final  ind vs nz  rain continu nz  india win joint ðÿ¤£ðÿ¤£   shameonicc,NOT
2324,trump said someth china isnt even close true resist resisttrump fucktrump ,NOT
2325,wow fucktard realli said wouldnt allow kim jung un haha brother cooper cia presid wtf fucktrump bescar ,OFF
2326,doctor punch bag ðÿ˜ ðÿ˜ ðÿ˜  bengaldoctorsstrik doctorsprotest doctorsfightback doctorsstrik doctorsagainstassualt,NOT
2327,realdonaldtrump forget wish happi  johnmccainday   impeachtrumpnow   trumpisatraitor,NOT
2328,itâ€™ good thing  clarifi oj account fake wouldnâ€™t want anyon know compromis reput anyth crazi lot bad peopl murder ,NOT
2329,trump say oval offic interview russia offer dirt  oppon heâ€™d exact beforeâ€”tak resist resisttrump fucktrump ,NOT
2330,break news controversi dhoni decid tackl issu sunday indvaus clash ðÿ˜€    decid parajump ground badg    dhonikeepstheglov   dhonikesaathdesh ,NOT
2331,slazeng footwear           doctorsfightback savebeng amazon flipkart deal dealoftheday amazingd offer discount jaishreeram modiforal,NOT
2332,mylomegha everyon support doctor amp mamta get slap face ooz arrog   say   ðÿ'‹slap ðÿ'‹ centuari    doctorsfightback,OFF
2333,tapatiotaylor everi morn wake hope alert phone say realdonaldtrump die massiv stroke heart attack assassin would ideal iâ€™ll take bodi give fucktrump,OFF
2334,nealxg insult real american trumpsupportersarestupid trumpisatraitor trumpisaliar trumpisamoron fucktrump,NOT
2335,sarah sander fail almost everi aspect job resist resisttrump fucktrump ,NOT
2336,sound act like steven seagal best worst version new york tough guy outak soprano trumpresign trumpisatraitor trumpmustresign trumpsaninternationaldisgrac ,NOT
2337,think icc give permiss dhoni use glove armi insignia sign justifi  dhonikeeptheglov  balidaanbadg indiawithdhoni dhonikeepstheglov,NOT
