Text	Class
doctor onbehalf entir medic fratern   savethedoctor savethesaviour doctorsprotest   doctorsfightback   medicalstud doctorsstrik   doctorsunderoppress 	NOT
ladi gentlemen present overwhelm favourit next prime minist mr  borisjohnson  realli want nasti piec work like lead us brexit  borisjohnsonshouldnotbepm 	NOT
contact member congress today work us well theyâ€™r suppos hold account democracyisnotaspectatorsport getinvolv trumpisadisgrac trumpisatraitor trumpmustresign 	NOT
bethrigbi rorystewartuk heâ€™ dickhead	OFF
realdonaldtrump well yeah enlist russia help johnmccainday trumpisatraitor trumprussiaconspiraci impeachtrumpnow	NOT
much would will pay see trump get shit kick fucktrump	OFF
nedpric thirteenin itâ€™ classic idiottrump mo	NOT
jeremyclarkson purpos life steal oxygen complain poor person die dickhead	NOT
surpris    pakistan cricket board pcb chairman ehsan mani confirm lodg complaint icc india wicketkeeperbatsman ms dhoni indian armyâ€™ insignia keep glove    indiawithdhoni dhonikeepstheglov dhonikesaathdesh 	OFF
realdonaldtrump ncgop fucktrump  never forget centralparkf  known exoneratedf 	NOT
real michael gove fake michael gove think    borisjohnsonshouldnotbepm  bollockstobori   bollockstobrexit 	OFF
dear narendramodi pmoindia myogiadityanath sir    request pleas legal pre sex determin govt unabl control bastard rapist  murder dont want child girl abl control would happi born goddesslaxmi	OFF
rorybremn mantispromedia  bloodi brilliant   borisjohnsonshouldnotbepm	NOT
trump tri power play distract crazi talk pompeo set assault iran  stoop low use emerg power potus simpli distract regard soldier  trumpisatraitor   trumpcult   trumpderangementsyndrom	NOT
hundr forgotten refuge gather infront unhcr offic jakarta sinc day ago   ask unhcr break silenc take serious action thire resettl	NOT
fawadchaudhri yes go fought war world top team consid mahabarath  yes admit england play cricket show patriot toward indian armi  isnt huge issu dhonikeepstheglov	NOT
whitehous someon pleas pull insan aclown flag heâ€™ desecr fucktrump    also       	OFF
okay here thingif trump hump flag burn cool fact hope flag hump burn flagburn trumpisatraitor impeachtrumpnow itmfa 	NOT
break news franklin graham confess putin god  impeachtrump teamtreason putinspuppet muellerreport releasethefullmuellerreport barrcoverup impeachbarr treason trumpisatraitor 	NOT
aimim byculla mla adv warispathan along dr aminowaisi  son hasan owaisi masjid e nabvi medina shareef 	NOT
verityplay flotus cant wrap brain around fact shit gotten far   fucktrump whole 	NOT
peopl like pandit amit make go farther away hinduism closer atheism btw alreadi distanc bjp support chutiy   istandwithamit   zomato   india	OFF
rain forecast sunday match india pakistan like call worstworldcup shameonicc	NOT
king joffrey   donald trump     fucktrump   	OFF
realdonaldtrump resign motherfuck illegitimatepresid douchebagdonni shitgibbon pedophil rapist	OFF
bro halala product manufactur moulvi reject youll listen help u    hijack islam halala sheer nonsens regret hindus use mock muslim	NOT
metaphor hang  incompet overconfid xenophob delus grandeur give time borisjohnsonshouldnotbepm socialistanyday 	OFF
big event  today terroristnationpakistan  vs love peopl indian  hope india win inshaallah	OFF
mayb even check school report borisjohnsonshouldnotbepm 	NOT
mohanbhagwat dhonikeepstheglov  indian let  flood stadium sunday balidanbadg tshirt placard fan time stand armi amp countri show power uniti india icc world  dhonikesaathdesh religi brand promoshar 	NOT
thephotoist sick motherfuck amp fucktrump	OFF
asleep dickhead dickhead 	OFF
heh week  bori johnson turn pursuit brexit â€˜game thronesâ€™ start â€¦  â€¦	NOT
icc cricket board finalis  venu ecbcricket     shameonicc wrostworldcupev starsportsindia bcci 	NOT
men unisex anti trump af tshirt extend size  small    fucktrump antitrump votebluenomatterwho 	OFF
shame icc cricketworldcup   dont problem logoâ€™ drink tobacco  cold drink  whichev injuri health indian balidan badg problem u strang isnâ€™t  dhonikeepstheglov dhonikesaathdesh bcci msdhoni	OFF
india trend â¤ï¸ðÿ‡®ðÿ‡³ msdhoni indiawithdhoni dhonikeeptheglov dhonikesaathdesh dhonikeepstheglov ðÿ™ðÿ»ðÿ™œðÿ» bcci icc twitter 	NOT
gandinaaliabus crazi polit cong vanish element cultur ethic	OFF
morontrump caught white houses lie cant weasel trumpisatraitor   	NOT
espncricinfo rule meant broken guess icc doesnt even know power india soon know  dhonikeepstheglov	NOT
 welcom twitter murder case anyon forgot  year ago oj simpson slaughter two innoc peopl one exwif circus trial found guilti found respons civil juri	OFF
bullshitbori let get trend borisjohnson borisjohnsonshouldnotbepm 	OFF
even true muslim support zakirthey knkmow promot terror name islam bring disgrac religioni knowthat chutiyappa sinc  yearsthank god peopl realiz nowzakirnaik	OFF
sinc doctorsfightback dear farmer dear sewag cleaner guy stop work dont cultiv dont clean let see mani intellectu mani nation media guy stand twitter facebook without eat pee poop	NOT
thing herbert think good idea bloodi jo brand class altern comedian alway though altern meant differ differ comedian mean isnt fuck funni dickhead	OFF
trump impeach poll number highest sinc nixon resist resisttrump fucktrump 	OFF
fucktrump break trump assert execut privileg block access census documentsâ€“presid donâ€¦ via politico io 	NOT
much muslim appeas mamta banerje  vote bank polit  right say doctor wrong outsid cannot say muslim crowdwho attack wrong  savebeng  doctorsfightback   savedoctor 	NOT
uk face wildcat strike civil disobedi bori johnson commit nodeal brexit prime minist group campaign warnedâ   borisjohnsonshouldnotbepm  stopbrexit  summerofresist  putittothepeopl  	NOT
trump loyal russia saudi arabia trumpisatraitor trumprussia impeachmentinquirynow impeachtrump 	NOT
 phwaarr factor ie make nois mouth say anyth    borisjohnsonshouldnotbepm	NOT
mr johnson mayor london man could prime minist borisjohnsonshouldnotbepm toryleadershipelect 	NOT
clear see borisjohnson taken part would shown moron buffoon   borisjohnsonshouldnotbepm 	OFF
realdonaldtrump marshablackburn happi johnmccainday   trumpisatraitor   guiltyassin  whoremong  liarinchief   derangeddonald   billiondollarlos   lowiqtrump  draftdodg   presidentbonespur  aryanagentorang  nervousdonald	NOT
shes further agenda communal hue us doctor tri job irrespect religion honest fuck religion gender sexual et cetera 	OFF
ivankatrump comment section fill russian bot nascar fan fucktrump	NOT
shameonicc    icc ecbcricket  dont know organ global event call progress 	NOT
im hear borisjohnsonshouldnotbepm miss mandatori drug test tonight  henc show	OFF
dhonikeepstheglov  support dhoni pride india	NOT
riteishd msdhoni w pride indianarmi alway protect nation ðÿ™    dhoni keep glove  msdhoni dhonikeepstheglov msdhoni	NOT
rapist rapevictim evil evilworld rapevictim secretdoorsunlock microtal   read thought yourquoteapp yourquot quot stori qotd quoteoftheday wordporn quotestagram wordswag wordsofwisdomâ€¦ 	NOT
wonder mamatayesuda tweet use market fuck helpd lose  folowr yest wazzat abt separatng wheat chaff	OFF
leadership contest    bori id l steer clear let bbc suck neverwozz slag tv amp turn media circus theyr good  borisjohnsonshouldnotbepm  leadershiphust 	OFF
see fund abortionban may surpris  via sludg abortionright fucktrump	OFF
repmattgaetz realdonaldtrump happyjohnmccainday  ðÿ™œðÿ»ðÿ™œðÿ»ðÿ'™ðÿ'™ðÿ™œðÿ»ðÿ'™ðÿ™œðÿ»ðÿ™œðÿ»ðÿ™œðÿ»     repmattgaetz  drunk   trumpisatraitor	OFF
 children never want talk â€œkillingsâ€ ðÿ¤” donâ€™t care find killer donâ€™t want protect other mass murder still loos ðÿ¤£ðÿ˜‚ðÿ¤£ðÿ˜‚ðÿ¤¦â€â™‚ï¸ arenâ€™t go like next ventur murder	NOT
hey ladi wanna move alabama rapist right 	NOT
spot outsid trump world tower  notmypresid dumptrump fucktrump midtowneast dachshund  trump world tower 	NOT
dhoni remov dagger insignia glove say icc  indiawithdhoni dhonikesaathdesh dhonikeepstheglov bcci 	NOT
west bengal doctor strike live ima declar nationwid strike monday doctor seek apolog mamata banerje    savebeng  doctorsfightback	NOT
donâ€™t ya think itâ€™ time start impeach liar heâ€™ okay foreign countri like norway norway realli liarinchief norway norway trumpresignnow trumpprotest embarrassmentinchief trumpprotest trumpsaninternationaldisgrac trumpisatraitor	OFF
mayamajueran oborsrilanka albawaba altern trade rout network build red chines control prc depend histor network attack harm bri obor boycottchina tradewar realdonaldtrump	NOT
fuck go icc  bunch fuckwit control cricket ecbcricket  bcci oppress game love much everi day fuck weektopofoff use teach us murtagh monster duke	OFF
sgtilltwtr like bush cheney dickhead	OFF
yup thank trump fucktrump 	OFF
havenâ€™t said today fuck trump ðÿ˜‚ðÿ¤·â€â™€ï¸ fucktrump	OFF
friend amarprjt   kumar visva   à¤­à¥‹à¤¸à¤¡à¥€à¤•à¥‡	OFF
cannot wait sunday amp gstephanopoulo interview trump   releas bombshel  abc save rate  trumptantrum abcnew trumpisatraitor	NOT
notion doctor equival god hurt usdoctor till nowpeopl media avoid notion standwithnr doctorsfightback doctorsunderoppress	NOT
west bengal cm mamata took torch aid dia think mic began bash modi 	NOT
itâ€™  resist resisttrump fucktrump 	NOT
protest ralli lynch tabrezansari silver dove school ground randhir verma chowk dhanbad jharkhand   asadowaisi   syedasimwaqar	NOT
free independ brave media pakistan pretend noth happenedso much pakistan dictat democraci much pakistani muzzl media	OFF
rajnathsingh ji presstitut authoris belittledisrespect offic amp arm forc garb journal     dhonikeepstheglov 	NOT
futur doctor politician  doctorsfightback 	NOT
realdonaldtrump presidentobama  alway superior idiottrump contest realli	OFF
kashmir  anoth jolt pakistan  india decid use  pakistani air space  go oman bishek    terroristnationpakistan  modi  pulwama    	OFF
idea everytim rubio walker tweet bibl vers repli eith vers revel  exampl  isnt address trump kushner propertynalso lot vers could use 	NOT
fraudster behind ima ponzi scheme    imafraud imascam    	NOT
click amp read crotch rocket tool   crotchrocket douchebag funni poetri streetbik	NOT
bori take rudd morgan remain cabinet donâ€™t trust bori  peopl leav brexitpartyuk charlatan bori con never get anoth chanc leav support genuin leav parti brexitpartyuk	NOT
genuin canâ€™t believ nazanin still hasnâ€™t releas even unbeliev bori johnson could next pm govern hang head shame freenazanin borisjohnsonshouldnotbepm 	OFF
dummi pressur campaign get warm cant wait retali women trader display soldier iranian tv     ps gotten dirt trump hope russian everyon heard talk phone dickhead 	NOT
trump buy iowa farmer vote lift restrict sale ethanol  summer month obama rule reduc smog      trump say hell get done corn crop high demand     need clean air anyway ðÿ™„  fucktrump  impeachthemf	OFF
realdonaldtrump surrend itâ€™ come everyth everyon know truth trumpisatraitor	NOT
johnnymerceruk politican say trust record serial break trust cannot trust ever borisjohnsonshouldnotbepm	NOT
trump prison white hous share cell ostrich leather love best friend fellow traitor paul manafort imagin bedtim stori could tell regard deep love vladimir putin trumpisatraitor	OFF
timesofindia mamta wrong ima incid dr assault differ state list doctorsfightback doctorsstrik doctorstrik doctorsprotest     	NOT
dhoni play glove  dhonikeepstheglov	NOT
mlfinch  happi johnmccainday     trumpisatraitor	NOT
bori johnson ireland ireland thought said go iceland want get coupl frozen pizza chicken tikka	NOT
 doctor alreadi resign bengal    nrs   sskm   nation medic colleg   rg kar   north bengal colleg   murshidabad   rampurhat   burdwan     doctorsfightback savethedoctor	NOT
remainbacklash  brexit brexitshambl brexit ukip stopbrexit leav fbpe  despitebrexit cleanbrexit brexitbritain eu     peoplesvotemarch peoplesvot fbpe  	NOT
backstab son bitch trumpisatraitor 	OFF
firstdogonmoon   ptsd put  getagoodjob redsunderb terroristsrcom refugeesgoback griggsbash  imthrowinguoutofaus	OFF
hi borisjohnson â€” glblctzn stand solidar world poorest peopl want  pleas continu protect ukaid ensur deliv primari goal end extrem poverti independ dfiduk	NOT
mitchellvii gatewaypundit mittromney pathet douchebag  sooner vote better	OFF
total mamata banerje side fuck em	OFF
precollus  trumpisatraitor 	NOT
trump assail say would take campaign help russia resist resisttrump fucktrump 	NOT
colinkahl douchebag say	OFF
love place industrialeat fucktrump 	NOT
whereisbori  hide plain sight like bulli  borisjohnsonshouldnotbepm	OFF
lindseygrahamsc stop senat  iâ€™v vote three timeson time mani pain donâ€™t think repres anymor  first vote democrat us senat ever  thursdaythought trumpisatraitor itâ€™ true ettd 	OFF
donâ€™t need check â€œdate birth â€œ rapist   â€œmaturedâ€ enough rape  â€œmaturedâ€ enough hang     hangrapistspubl     baisdineshsingh   goodvibedoctor         swamidipankar   rubikaliyaquat   anuraagmuskaan	NOT
person thought rorystewartuk came across best  given candid repres vari extrem nice see still space someon moder certain statesmanlik empti podium borisjohnsonshouldnotbepm	NOT
saal tu ye baata time muslim ki kyon paay jaat hai bacho ka rape kart huweladai jagda kart huwesaalo unko sikshit karoy madarsa padk eaae hi banayeng jahan inko janwar say sex karna mare huw insan say sex karna sikanyeng	OFF
